"ind","plot","trait1","trait2"
"Coll0243",971,56.5213192471846,11.1171149946812
"Coll0243",972,68.1301454957555,13.4539686951193
"Coll0244",973,90.7366356473592,10.8984631624
"Coll0244",974,118.83470148501,10.2222481164613
"Coll0244",975,79.6786745588568,11.303254930593
"Coll0244",976,65.6062047194092,11.0380556773605
"Coll0245",977,93.6202513122702,12.0970037902933
"Coll0245",978,92.3955029671552,11.0956020681955
"Coll0245",979,106.964331578748,11.2711915538887
"Coll0245",980,101.610867104043,12.3445848367207
"Coll0246",981,73.7784387484124,13.9305682387695
"Coll0246",982,57.1021995564782,12.6536807443789
"Coll0246",983,56.5189430044843,12.3424614595273
"Coll0246",984,88.3717376509555,14.4494650730615
"Coll0247",985,76.5510735305172,12.2963688295269
"Coll0247",986,85.6472493012313,11.7672755642952
"Coll0247",987,42.6769828127672,11.7520347655736
"Coll0247",988,67.1878218476602,12.3464739207541
"Coll0248",989,83.2734897034828,11.2306144809681
"Coll0248",990,93.9448407854914,12.4472429595546
"Coll0248",991,69.2595023445637,11.3494297948507
"Coll0248",992,84.0138274130517,12.3698556227371
"Coll0249",993,54.7086676851459,14.4570980673815
"Coll0249",994,83.1970796480907,13.3821180483738
"Coll0249",995,81.8533191950816,13.7988975254326
"Coll0249",996,64.0192833993096,13.7066463338646
"Coll0250",997,81.4996473523911,13.6554565483965
"Coll0250",998,107.11763229285,13.5239033698036
"Coll0250",999,106.926694941822,12.8521564588725
"Coll0250",1000,95.8602938161714,13.6916979290054
"Coll0251",1001,108.848455772392,12.2525768651473
"Coll0251",1002,99.6520968369456,13.9041711111307
"Coll0251",1003,76.7365741072784,12.6018166180042
"Coll0251",1004,111.149435836472,13.005671718963
"Coll0252",1005,57.1686224794717,10.9861235967709
"Coll0252",1006,99.3783794852947,13.0404888912358
"Coll0252",1007,89.9016781263947,10.5834374901936
"Coll0252",1008,105.507275624232,12.8063685417364
"Coll0253",1009,84.4428904044323,13.0728805434027
"Coll0253",1010,105.876719839219,14.040777563365
"Coll0253",1011,117.102897719954,14.6040442293984
"Coll0253",1012,80.5606488936881,13.5301307278629
"Coll0254",1013,102.929594703731,13.6024259461433
"Coll0254",1014,93.693646502284,13.8055365896511
"Coll0254",1015,59.4420019927431,12.7972779815695
"Coll0254",1016,105.546985087048,14.4939185005864
"Coll0255",1017,97.9480572045246,11.2139871417361
"Coll0255",1018,167.6593186892,9.67713561573114
"Coll0255",1019,88.6014826271611,10.360581551195
"Coll0255",1020,103.372333760867,11.367412242224
"Coll0256",1021,99.7236229349865,11.9776565835696
"Coll0256",1022,78.188492124999,13.0667799794462
"Coll0256",1023,73.62602331238,11.3464613814107
"Coll0256",1024,105.108484623314,13.7065262115487
"Coll0257",1025,73.3637041097791,13.6987531333868
"Coll0257",1026,54.0014413393253,12.1284384719905
"Coll0257",1027,77.6449048530831,14.5595103522691
"Coll0257",1028,77.2582432656148,14.1541151842769
"Coll0258",1029,98.1089113222278,13.9651597200054
"Coll0258",1030,76.4843971865083,12.0804681345207
"Coll0258",1031,70.3475057124035,12.9844087843546
"Coll0258",1032,99.3273864196959,12.5025006790168
"Coll0259",1033,63.088442400588,13.2829181359215
"Coll0259",1034,88.7751304792093,12.5766311803481
"Coll0259",1035,100.374749923337,12.8151792679522
"Coll0259",1036,70.208554838555,12.4973974237944
"Coll0260",1037,54.9366389841595,10.7596344072221
"Coll0260",1038,104.649465428132,11.4630629253336
"Coll0260",1039,72.0712982678266,10.9636108824566
"Coll0260",1040,58.0760646544342,11.0683904925244
"Coll0261",1041,121.813657527424,15.8086236769912
"Coll0261",1042,120.60672879213,14.9682407307269
"Coll0261",1043,125.459586384314,14.5584863495769
"Coll0261",1044,97.4436709135317,14.9111118908627
"Coll0262",1045,91.5086187400974,11.4541730650772
"Coll0262",1046,74.374158896851,12.1872401655305
"Coll0262",1047,71.2901794599559,12.5085831867683
"Coll0262",1048,89.3382921614748,12.3317454846784
"Coll0263",1049,59.7223622495149,16.2337951744091
"Coll0263",1050,86.9230780550871,14.126842613883
"Coll0263",1051,74.5279496054359,14.9689595130866
"Coll0263",1052,42.9554505046865,15.4708740624557
"Coll0264",1053,88.8340938100734,13.3601906243164
"Coll0264",1054,89.5609952727626,12.7412571799289
"Coll0264",1055,79.023682819198,12.9959542322566
"Coll0264",1056,92.4711383645852,13.0046069538326
"Coll0265",1057,78.1769692602537,12.5366509850548
"Coll0265",1058,112.177438442638,12.5114885782867
"Coll0265",1059,74.9678029541125,12.1591267240189
"Coll0265",1060,119.167735003196,13.1837361034447
"Coll0266",1061,79.4573005292827,12.3870983308337
"Coll0266",1062,60.4473824937946,13.2148890868197
"Coll0266",1063,84.6202713139418,11.2909451223333
"Coll0266",1064,84.629255103385,11.0997261280984
"Coll0267",1065,60.3484850637401,11.1653775212795
"Coll0267",1066,87.1075417613014,11.2482160701341
"Coll0267",1067,77.7830502085041,12.3373808423977
"Coll0267",1068,87.1280279463504,11.234417607341
"Coll0268",1069,73.4895187278394,11.29340183558
"Coll0268",1070,48.5155551185866,10.5266955073171
"Coll0268",1071,73.2189860796965,10.8491640665136
"Coll0268",1072,51.0334086742786,11.5998555660677
"Coll0269",1073,103.78731091521,8.49261994987752
"Coll0269",1074,81.4283404522271,8.93145396496399
"Coll0269",1075,72.969761113816,10.5815110231184
"Coll0269",1076,65.444427452178,10.8413301850276
"Coll0270",1077,111.178371749491,12.453384855093
"Coll0270",1078,88.1437567857944,12.8735151297344
"Coll0270",1079,98.511898012371,12.4743677390999
"Coll0270",1080,64.6834985154881,12.4759014164718
"Coll0271",1081,38.7595002868729,13.2339652531864
"Coll0271",1082,42.6559267580806,11.7981760655487
"Coll0271",1083,68.5388543110256,11.75524541991
"Coll0271",1084,48.9627987426028,13.7233701059427
"Coll0272",1085,102.723248205703,11.2378876835685
"Coll0272",1086,113.764528471721,10.4044142305741
"Coll0272",1087,51.4557462426673,10.4258649961632
"Coll0272",1088,49.6580464092678,11.1244604618015
"Coll0273",1089,64.8170299051056,12.4460043206524
"Coll0273",1090,88.9239941739331,11.9560659434206
"Coll0273",1091,106.797292719981,10.5840001394237
"Coll0273",1092,89.9984500309556,11.7026943237548
"Coll0274",1093,115.472240362673,10.4750936462025
"Coll0274",1094,109.069215925512,11.8643757572612
"Coll0274",1095,94.4122822796491,11.6873672214822
"Coll0274",1096,89.6820109715077,10.7629495641143
"Coll0275",1097,68.1564228642531,15.5210393675491
"Coll0275",1098,75.3345773223132,14.6474518843802
"Coll0275",1099,90.2466779128123,15.5672091554083
"Coll0275",1100,81.6896865283882,14.1039469055194
"Coll0276",1101,96.6066109001414,10.2268831970751
"Coll0276",1102,71.8876728292339,11.5622996988536
"Coll0276",1103,91.2657081572779,12.786828354179
"Coll0276",1104,106.862177425381,10.2418963044947
"Coll0277",1105,52.093141729244,13.2057035358191
"Coll0277",1106,70.4908207469668,11.896813467568
"Coll0277",1107,49.4211198480123,12.151731193114
"Coll0277",1108,65.2316372967561,11.7807231383683
"Coll0278",1109,86.9462312067759,13.2796268199676
"Coll0278",1110,88.9407407260978,12.990913149665
"Coll0278",1111,84.7081953575232,12.3252876571581
"Coll0278",1112,71.0402205277492,12.4051024651787
"Coll0279",1113,83.45124189686,12.9298162493517
"Coll0279",1114,65.7840660602071,12.2539623011792
"Coll0279",1115,58.257379340251,13.5393623490611
"Coll0279",1116,90.1327566197612,12.6206864107068
"Coll0280",1117,48.8185996501298,12.4390235898021
"Coll0280",1118,34.3605126756169,12.5720386929709
"Coll0280",1119,40.7598959612451,12.3392108519545
"Coll0280",1120,65.573909927858,14.0143140033068
"Coll0281",1121,71.119721881151,10.5620740910029
"Coll0281",1122,55.7151303660679,12.9596631813383
"Coll0281",1123,22.225408680309,10.9135244416959
"Coll0281",1124,42.5040242322076,11.0119566922211
"Coll0282",1125,66.4574975077501,15.907697817662
"Coll0282",1126,48.1358578148701,17.1126293771147
"Coll0282",1127,64.9626621275606,15.4452009184877
"Coll0282",1128,65.7446561039739,16.2736723919062
"Coll0283",1129,92.0779505290486,10.5358300764826
"Coll0283",1130,68.2483807846548,10.6517984668804
"Coll0283",1131,93.552479899592,11.9022404967089
"Coll0283",1132,103.196984851343,11.1570458649302
"Coll0284",1133,93.8043278800233,11.5904548098923
"Coll0284",1134,88.9401217879553,12.5249798816027
"Coll0284",1135,63.4520493309187,12.7659449961373
"Coll0284",1136,73.1280978331023,12.4349900220454
"Coll0285",1137,30.5102735218394,13.2328156406553
"Coll0285",1138,22.7185652834728,14.1172673379009
"Coll0285",1139,44.1469860339373,12.5372537701962
"Coll0285",1140,32.75386003391,13.0786645572009
"Coll0286",1141,73.0614336667749,10.5561885265063
"Coll0286",1142,53.3224407860233,10.2005793178346
"Coll0286",1143,72.4937794242197,11.2058037007172
"Coll0286",1144,83.455008068823,12.1982821385913
"Coll0287",1145,57.110649361648,13.3577627549937
"Coll0287",1146,58.9365849263564,12.883448324809
"Coll0287",1147,48.6107158932656,12.4130391172795
"Coll0287",1148,64.1431881584732,11.8447073302062
"Coll0288",1149,88.8395526081828,14.6844950886969
"Coll0288",1150,81.1161406678431,15.0607867348574
"Coll0288",1151,75.4126230915945,14.4579265245531
"Coll0288",1152,101.87057597566,15.3727700623001
"Coll0289",1153,111.849822786974,13.5784753544335
"Coll0289",1154,67.9562842504228,13.0747991104972
"Coll0289",1155,103.025642963623,13.3139374650709
"Coll0289",1156,70.0903071569143,13.2913205216858
"Coll0290",1157,98.7361241293991,11.4929498266187
"Coll0290",1158,65.2687895390616,11.0711497514691
"Coll0290",1159,68.7848656300567,10.1982874217428
"Coll0290",1160,90.2778147981884,11.5479542798025
"Coll0291",1161,106.754904266372,9.37038610818265
"Coll0291",1162,89.2330571571962,10.9501542737597
"Coll0291",1163,102.0162041599,10.071396754335
"Coll0291",1164,105.844816812707,8.78798449689065
"Coll0292",1165,48.8693514416667,10.3818639953509
"Coll0292",1166,88.5516379052067,12.6653923397569
"Coll0292",1167,67.5596939068906,12.8639033683602
"Coll0292",1168,36.2291908981812,12.0449954548567
"Coll0293",1169,67.1359594368957,11.7941752550517
"Coll0293",1170,98.263910247715,13.6703705969796
"Coll0293",1171,105.043849772305,13.9388945733708
"Coll0293",1172,72.4151220780274,12.1377923373492
"Coll0294",1173,44.2998587634561,14.7120982319417
"Coll0294",1174,52.369641290404,13.4839313658077
"Coll0294",1175,34.8651917179758,13.7248846859845
"Coll0294",1176,46.8259834466837,14.3193002510738
"Coll0295",1177,85.8601814948094,12.0653063955484
"Coll0295",1178,130.086591147318,12.2660032137922
"Coll0295",1179,78.4323678950297,12.2133707527971
"Coll0295",1180,106.578914308693,11.8280444403073
"Coll0296",1181,56.0463503150422,13.1340145033861
"Coll0296",1182,55.0054931437057,13.973990557482
"Coll0296",1183,57.9428294133016,12.8113423177835
"Coll0296",1184,54.8697731235977,13.0356806996928
"Coll0297",1185,97.7248571158183,11.7149597547509
"Coll0297",1186,105.061254066114,11.6044397790569
"Coll0297",1187,88.8174104578122,12.4652558213325
"Coll0297",1188,78.1599319242414,13.4127964827007
"Coll0298",1189,61.9096281108643,9.4303268801481
"Coll0298",1190,78.8056939534116,11.2488007138808
"Coll0298",1191,68.3761974138715,10.846682430313
"Coll0298",1192,68.0120396309732,11.3445946977385
"Coll0299",1193,87.7097416639678,11.7918106502589
"Coll0299",1194,72.2734677274254,11.6914134744814
"Coll0299",1195,100.687312606692,11.3393468619748
"Coll0299",1196,116.624437845537,11.5163433172852
"Coll0300",1197,101.525418984072,14.2994046902515
"Coll0300",1198,100.061901634947,14.900658178251
"Coll0300",1199,68.7347505146598,14.4436951883276
"Coll0300",1200,70.8200386795174,15.0528826624167
"Coll0301",1201,84.4113629564441,15.117870547605
"Coll0301",1202,74.9100485319405,15.2596974407914
"Coll0301",1203,47.3930316883793,15.6349722494622
"Coll0301",1204,33.188386876942,15.3128348674511
"Coll0302",1205,69.0861871546645,13.8117703483322
"Coll0302",1206,68.09201432744,12.0058492168011
"Coll0302",1207,71.5310320031428,12.0366236420457
"Coll0302",1208,89.865265381219,14.6568296682478
"Coll0303",1209,77.4423947833233,15.4686060307732
"Coll0303",1210,74.7444712767921,16.3044503326491
"Coll0303",1211,64.6029067508979,15.7392610458196
"Coll0303",1212,75.9808855326903,14.5527231728507
"Coll0304",1213,55.8570453967076,14.3100846887978
"Coll0304",1214,22.5519104056963,14.2401510406571
"Coll0304",1215,44.4924172314255,13.7018688094485
"Coll0304",1216,43.911316313239,13.0753681303056
"Coll0305",1217,25.2742341168957,13.3252401245214
"Coll0305",1218,38.9677150786801,12.2821242797882
"Coll0305",1219,45.6823444777769,12.5698346538381
"Coll0305",1220,93.213776580568,12.9043139717023
"Coll0306",1221,49.0467490671847,13.7912325369059
"Coll0306",1222,73.4542226793849,13.4827142966618
"Coll0306",1223,53.2836794559827,13.4490299439174
"Coll0306",1224,80.5402228527963,14.3852695360165
"Coll0307",1225,72.1722417335443,13.8901370886039
"Coll0307",1226,50.3219857174247,13.0251933533513
"Coll0307",1227,91.4566668585914,12.078090921732
"Coll0307",1228,96.4490078616346,11.5563279515328
"Coll0308",1229,88.7133940478706,12.8979220960832
"Coll0308",1230,88.0316819788395,12.7620232378279
"Coll0308",1231,59.328899052337,12.2586459518014
"Coll0308",1232,54.3297185929144,12.6686567603993
"Coll0309",1233,76.6405529061774,11.3008200348067
"Coll0309",1234,77.0520242326092,13.1144265750757
"Coll0309",1235,90.6556189536745,12.3204544777824
"Coll0309",1236,71.0590401844309,11.9323422510529
"Coll0310",1237,110.264145945182,10.7017551489602
"Coll0310",1238,90.2800038053097,10.4152011651517
"Coll0310",1239,105.187703808501,9.85693281374826
"Coll0310",1240,105.146798797263,10.901329028081
"Coll0311",1241,78.2926705946274,8.30350885470036
"Coll0311",1242,75.5478066353276,10.0254092567736
"Coll0311",1243,102.122732175518,9.00925679374412
"Coll0311",1244,78.8231104295049,9.51136459308821
"Coll0312",1245,79.7464012407526,12.1151057894608
"Coll0312",1246,54.3477307038254,12.8539213660524
"Coll0312",1247,73.7516470264534,12.2238383971676
"Coll0312",1248,84.9221761722694,12.4527022435081
"Coll0313",1249,68.5435746822121,12.7654546055188
"Coll0313",1250,89.1067837853076,14.0469136347868
"Coll0313",1251,93.8565145146674,12.6397709235743
"Coll0313",1252,57.1088524841706,11.8416061965474
"Coll0314",1253,55.8947631555486,12.2038840487813
"Coll0314",1254,43.3663650857719,12.2262878293351
"Coll0314",1255,62.9318710985429,12.5208679031125
"Coll0314",1256,43.4849828348282,11.7887316665017
"Coll0315",1257,84.5899076660538,13.7647025282742
"Coll0315",1258,69.4092734825262,14.0037683458954
"Coll0315",1259,63.0884938726241,12.4959503469586
"Coll0315",1260,53.1523446582884,12.5517535303972
"Coll0316",1261,70.8907750721685,8.1143635247636
"Coll0316",1262,79.1421309055367,9.11665110043148
"Coll0316",1263,70.3904363814584,10.6236906416052
"Coll0316",1264,66.1702368670411,10.2114035710969
"Coll0317",1265,101.006239578748,11.8737854671545
"Coll0317",1266,62.2109492965923,12.6827314920183
"Coll0317",1267,70.3285651826819,14.5718565753104
"Coll0317",1268,55.2703074516104,13.1574542960696
"Coll0318",1269,70.4209220408132,12.3867565168144
"Coll0318",1270,34.4780294275727,12.4589277623077
"Coll0318",1271,36.1210689997494,10.4116301764169
"Coll0318",1272,27.5357201245417,11.7527458527575
"Coll0319",1273,87.9572397675407,10.645791741997
"Coll0319",1274,71.1896153786633,11.356280495707
"Coll0319",1275,104.783559765395,11.3612560476504
"Coll0319",1276,110.476552761156,10.7947684276721
"Coll0320",1277,132.516108300734,11.0986057325348
"Coll0320",1278,129.724210790152,11.5062473515068
"Coll0320",1279,103.118161342555,10.3774808584638
"Coll0320",1280,95.1151390881239,10.5510008042149
"Coll0321",1281,126.748571192963,14.6265306974108
"Coll0321",1282,113.318626863857,14.448511590193
"Coll0321",1283,103.653351934349,12.4418934125449
"Coll0321",1284,99.7834232726625,14.7851086428584
"Coll0322",1285,91.1171355302586,13.948148300065
"Coll0322",1286,64.5446106799256,14.2395389987404
"Coll0322",1287,75.1800380380835,12.7659078606377
"Coll0322",1288,95.6430896794507,13.4186116461037
"Coll0323",1289,89.2310229585192,12.6608586912808
"Coll0323",1290,60.8605097275439,11.3540441480876
"Coll0323",1291,79.7475246535007,11.3886706319114
"Coll0323",1292,35.7616717975363,13.2541433152936
"Coll0324",1293,60.0863013162897,12.7417469877962
"Coll0324",1294,64.0295419789134,14.5806503783189
"Coll0324",1295,94.4692399947933,11.8064157919568
"Coll0324",1296,109.172263050399,12.0570292512219
"Coll0325",1297,25.688981645729,13.4154454333016
"Coll0325",1298,28.9925527317499,13.1380779466217
"Coll0325",1299,43.8443262604179,13.7315746921316
"Coll0325",1300,44.9663363171328,13.1902228439298
"Coll0326",1301,50.2879611434512,10.0618334304295
"Coll0326",1302,65.4550755909348,11.2280380378081
"Coll0326",1303,77.8120532752914,10.3049139187226
"Coll0326",1304,94.7123041158769,10.2289498536307
"Coll0327",1305,104.853119950589,13.767371980885
"Coll0327",1306,85.732785946049,13.3009874780544
"Coll0327",1307,110.861511839535,13.0276874819739
"Coll0327",1308,78.0385328078249,13.1199987395214
"Coll0328",1309,75.7570182689645,13.9679686137778
"Coll0328",1310,91.3535020101445,14.4199366991091
"Coll0328",1311,53.7716401787434,14.0946852424222
"Coll0328",1312,87.7724725901672,14.5388636242795
"Coll0329",1313,67.7608999299838,13.4472133326522
"Coll0329",1314,89.8110394227177,13.1090981963406
"Coll0329",1315,71.6815251532865,13.3004823063345
"Coll0329",1316,68.7150325203099,13.6385562355105
"Coll0330",1317,59.1752519452012,11.9475685348964
"Coll0330",1318,63.0348683580345,13.8444054601429
"Coll0330",1319,73.5214409076507,13.6191787619794
"Coll0330",1320,89.8936141668748,13.5867053695532
"Coll0331",1321,74.1121988252796,11.5191291623048
"Coll0331",1322,80.7270621093323,11.5315863501658
"Coll0331",1323,62.5873122887748,11.7084869418415
"Coll0331",1324,56.5851364556481,10.5138824896176
"Coll0332",1325,81.540726623638,14.8822001414146
"Coll0332",1326,89.2626842525205,14.7406531436193
"Coll0332",1327,92.6194137053537,14.0983479319024
"Coll0332",1328,93.456894649222,14.0172643581485
"Coll0333",1329,120.499298685158,11.103300910961
"Coll0333",1330,83.0952548385046,12.1886211425448
"Coll0333",1331,93.3149946191975,11.5890443762339
"Coll0333",1332,80.3975428178518,11.855911487957
"Coll0334",1333,92.006871048542,10.0790791982738
"Coll0334",1334,84.1580827684419,11.6523394055356
"Coll0334",1335,97.16390724413,11.1195527544493
"Coll0334",1336,120.852194169365,11.7293201835883
"Coll0335",1337,61.5593676584059,15.1674237919232
"Coll0335",1338,79.9926267650153,14.5943079277021
"Coll0335",1339,91.2710147381777,15.4783389226141
"Coll0335",1340,81.0405399185408,16.010461890212
"Coll0336",1341,60.3892428989867,13.3466041339545
"Coll0336",1342,44.0432575057162,14.5890317653247
"Coll0336",1343,79.7349576047375,14.5191171289501
"Coll0336",1344,52.6062403382808,14.3556684680409
"Coll0337",1345,87.6258774642181,11.8239326803059
"Coll0337",1346,88.7696862758476,11.4106765393822
"Coll0337",1347,92.1910301991627,12.4658628409601
"Coll0337",1348,87.2408813274573,12.5387671521336
"Coll0338",1349,94.64060548533,13.3367106258916
"Coll0338",1350,72.3349591895794,13.2945065964543
"Coll0338",1351,108.440574713546,13.3701279034972
"Coll0338",1352,91.4826393650354,11.8486991099812
"Coll0339",1353,76.2818878319756,12.2662381437118
"Coll0339",1354,84.2369781932679,12.9169563337189
"Coll0339",1355,66.4134115346676,12.6144101498744
"Coll0339",1356,63.8051055459635,13.9000952856678
"Coll0340",1357,70.3674947617161,11.321584583851
"Coll0340",1358,88.7527595453359,10.9657643461234
"Coll0340",1359,82.0567583659775,10.6782371105255
"Coll0340",1360,99.1473553850653,11.436768499827
"Coll0341",1361,70.6431330361001,10.1238385191049
"Coll0341",1362,59.912960061509,11.4196157505696
"Coll0341",1363,74.4248665164712,10.3305140914576
"Coll0341",1364,61.7285708079759,10.5233801026135
"Coll0342",1365,56.5597331757859,10.4107734768924
"Coll0342",1366,78.186649384388,10.370081102829
"Coll0342",1367,80.9686006082007,12.4992292166846
"Coll0342",1368,86.68018624479,11.910812411276
"Coll0343",1369,98.2081481868814,11.9342549593976
"Coll0343",1370,74.8017333825282,11.6771388635593
"Coll0343",1371,75.6807878816586,11.352325451671
"Coll0343",1372,99.7251934970288,11.5971376303264
"Coll0344",1373,82.5161093040032,11.1714237219993
"Coll0344",1374,90.5155984920726,11.6240430395024
"Coll0344",1375,104.155004258147,10.4747616327089
"Coll0344",1376,119.707390752893,11.3167850853635
"Coll0345",1377,87.291179155352,12.5467824877471
"Coll0345",1378,70.8549105437748,11.2176708956086
"Coll0345",1379,83.5933338475736,11.3244414943895
"Coll0345",1380,80.1542600564697,11.8934886764063
"Coll0346",1381,39.5169505123465,9.81482873506893
"Coll0346",1382,98.3023406111098,10.262174038058
"Coll0346",1383,73.8465252892743,10.6801960458436
"Coll0346",1384,117.385293916846,9.84001972018546
"Coll0347",1385,84.786230870741,12.6536316432546
"Coll0347",1386,74.277145687237,12.6181127310809
"Coll0347",1387,51.8099849170937,14.1068903110717
"Coll0347",1388,96.4258802073666,14.4162595087272
"Coll0348",1389,115.773975642371,13.7783279448789
"Coll0348",1390,92.1645137144286,13.609752700317
"Coll0348",1391,102.18144855764,13.6341636512588
"Coll0348",1392,86.7305087778943,13.7794649032837
"Coll0349",1393,82.6603008161202,12.7202547635945
"Coll0349",1394,59.4944223531216,11.5904006454287
"Coll0349",1395,48.3877900651019,11.4541894963105
"Coll0349",1396,61.6523757203867,11.131995883832
"Coll0350",1397,126.306380729428,10.994391752503
"Coll0350",1398,78.55159590597,11.8631357031871
"Coll0350",1399,106.458448497797,10.3284024703795
"Coll0350",1400,103.652695393026,10.867813440821
"Coll0351",1401,77.0056527881498,13.5970699934625
"Coll0351",1402,95.131055715554,14.0623066607379
"Coll0351",1403,78.9745466207123,13.8017248844239
"Coll0351",1404,70.2956516135371,11.6161850825708
"Coll0352",1405,105.4048326756,8.31872752899691
"Coll0352",1406,103.435823929602,9.23637055563217
"Coll0352",1407,82.456650097188,10.9303961091554
"Coll0352",1408,102.858781692829,10.1721898946245
"Coll0353",1409,66.5056688141215,11.8337647973805
"Coll0353",1410,70.8927830635958,11.0793790802722
"Coll0353",1411,53.7096554468218,11.0117166326876
"Coll0353",1412,77.2160433468833,10.9028172809631
"Coll0354",1413,111.257032573442,13.805045463056
"Coll0354",1414,87.1016737360911,13.2360164930916
"Coll0354",1415,68.9111879542942,12.6633205350832
"Coll0354",1416,107.157438168074,14.7471539220892
"Coll0355",1417,79.8142598519248,13.6804802735805
"Coll0355",1418,98.4315865917074,12.8457563925037
"Coll0355",1419,108.602796909685,13.5255290214935
"Coll0355",1420,100.415164446855,12.4568645846052
"Coll0356",1421,63.5332733362874,10.5342969079139
"Coll0356",1422,80.8951097139496,10.5613817017049
"Coll0356",1423,76.5403755746,11.5833469714367
"Coll0356",1424,95.6439113666445,12.2952075554355
"Coll0357",1425,78.690296262625,8.83983214496541
"Coll0357",1426,57.9508396296676,10.4543801696028
"Coll0357",1427,102.432734371173,9.39145569937744
"Coll0357",1428,95.906463115257,10.2743452738613
"Coll0358",1429,61.5682419736555,13.3021420421332
"Coll0358",1430,45.8539249462458,14.0623034267379
"Coll0358",1431,64.5675613172027,13.7414901371485
"Coll0358",1432,83.9332945829043,13.83577940076
"Coll0359",1433,48.0901306277264,11.9080476829224
"Coll0359",1434,24.5511520745561,11.9704800278889
"Coll0359",1435,42.3419606223837,12.3156219404916
"Coll0359",1436,20.361892059979,12.9567648703029
"Coll0360",1437,61.5874160942369,13.3220093574543
"Coll0360",1438,34.9108772326187,14.5142294314771
"Coll0360",1439,9.2563887329847,13.4718271599404
"Coll0360",1440,54.9726238814408,14.3234940550386
"Coll0361",1441,81.9042862524232,10.0892663002499
"Coll0361",1442,97.1664297926035,11.7862108345265
"Coll0361",1443,86.3487948931833,11.3910871783198
"Coll0361",1444,85.6841513584563,12.7637084027345
"Coll0362",1445,100.037247797075,12.5230363456337
"Coll0362",1446,64.3307178668261,13.918276771636
"Coll0362",1447,68.0389377945381,12.5862039893144
"Coll0362",1448,80.9753712213082,13.7576391518641
"Coll0363",1449,87.0771976671813,7.87245425719316
"Coll0363",1450,92.7188855837136,10.8507057213855
"Coll0363",1451,82.9536508255127,9.64364158140868
"Coll0363",1452,89.1665525250414,8.47024157440737
"Coll0364",1453,74.187602188549,11.8337110969558
"Coll0364",1454,85.5376819771498,12.6372560022029
"Coll0364",1455,75.4545487146094,13.3983589228598
"Coll0364",1456,65.3294547502879,13.1374554730713
"Coll0365",1457,81.9586010977643,13.2522746248919
"Coll0365",1458,76.6153071757593,13.2303648032224
"Coll0365",1459,84.4604949291889,12.8874912365577
"Coll0365",1460,85.4413983852404,13.0342904645689
"Coll0366",1461,71.5365823507609,11.2641581501461
"Coll0366",1462,40.900512252794,10.6245164393176
"Coll0366",1463,58.1678137597069,10.9623217203078
"Coll0366",1464,49.182911494298,9.73724154909843
"Coll0367",1465,92.7464712808674,11.0821615186104
"Coll0367",1466,88.7414682094714,11.3503635732753
"Coll0367",1467,106.458920609723,11.0599392012407
"Coll0367",1468,79.9403444707709,12.8558337290661
"Coll0368",1469,62.4021306877731,12.4201408124525
"Coll0368",1470,66.0283754517752,11.2056366599318
"Coll0368",1471,100.258656684104,11.4819439226989
"Coll0368",1472,90.3788498327962,11.8389242436167
"Coll0369",1473,82.3014129494048,12.914223102408
"Coll0369",1474,94.9362111793957,12.4558530488137
"Coll0369",1475,77.9210822948803,11.9532453808092
"Coll0369",1476,59.406120367842,12.0729683351729
"Coll0370",1477,55.6192781826544,13.0108368141518
"Coll0370",1478,74.988408026847,13.3675467606165
"Coll0370",1479,70.8019509893654,13.3584835810397
"Coll0370",1480,54.1258325049875,14.3421439205605
"Coll0371",1481,83.1406026000958,14.8001066690151
"Coll0371",1482,98.5732521415877,14.6243486785053
"Coll0371",1483,107.366117543564,13.0045541712695
"Coll0371",1484,99.2481554205786,14.7043596105253
"Coll0372",1485,80.9005290798303,14.4207356836112
"Coll0372",1486,89.8120325363216,13.9471308652042
"Coll0372",1487,66.0583348423785,15.811975677555
"Coll0372",1488,76.3351388486831,15.3100572316119
"Coll0373",1489,61.3048910140026,12.260566112853
"Coll0373",1490,81.8023821547471,13.8456253134106
"Coll0373",1491,57.3482190139206,12.4380144400593
"Coll0373",1492,73.2002069961525,14.2463089629353
"Coll0374",1493,79.415466682202,12.8634045755273
"Coll0374",1494,86.4167523690304,12.7384208301187
"Coll0374",1495,76.0234296140377,12.1669123048174
"Coll0374",1496,58.8162432364986,11.6952177947048
"Coll0375",1497,91.2235080443105,12.9989613206478
"Coll0375",1498,56.7129840881573,12.0571994220189
"Coll0375",1499,109.148880570069,11.9723887099242
"Coll0375",1500,79.4708668170456,13.2001851697602
"Coll0376",1501,45.5190165066592,14.6474791771141
"Coll0376",1502,69.938559541487,12.5637342919684
"Coll0376",1503,54.8803862961096,14.3281222621876
"Coll0376",1504,59.6158228966244,14.0596168110835
"Coll0377",1505,84.8533204088464,13.0606733303287
"Coll0377",1506,81.090904135258,10.6851891466995
"Coll0377",1507,94.8801323684344,11.3447924087656
"Coll0377",1508,108.189427626238,11.2997273983448
"Coll0378",1509,69.8726561009758,12.7559078754326
"Coll0378",1510,69.2623805216149,11.9761111458395
"Coll0378",1511,73.9368654712223,12.8732582981571
"Coll0378",1512,108.381261345308,12.6614208023113
"Coll0379",1513,95.39040023239,14.7377563421897
"Coll0379",1514,68.9298908341277,13.1592464850456
"Coll0379",1515,78.2327809143724,14.3778525949578
"Coll0379",1516,60.5943364943861,15.4982917150382
